600418, 09.20, 09.76, 江淮汽车, (* 振荡)
600422, 10.35, 10.99, 昆药集团, (* 振荡)
600428, 06.96, 07.40, 中远海特, (* 振荡)
600429, 06.28, 06.66, 三元股份, (* 振荡)
600433, 05.68, 06.04, 冠豪高新, (* 振荡)
600446, 15.97, 16.95, 金证股份, (* 振荡)
600448, 05.42, 05.76, 华纺股份, (* 振荡)
600458, 10.83, 11.51, 时代新材, (* 振荡)
600460, 05.89, 06.25, 士兰微, (* 振荡)
600462, 05.36, 05.70, 九有股份, (* 振荡)
600467, 03.37, 03.57, 好当家, (* 振荡)
600468, 06.30, 06.70, 百利电气, (* 振荡)
600470, 06.33, 06.73, 六国化工, (* 振荡)
600478, 08.00, 08.50, 科力远, (* 振荡)
600479, 13.22, 14.04, 千金药业, (* 振荡)
600481, 04.94, 05.24, 双良节能, (* 振荡)
600485, 14.15, 15.03, 信威集团, (* 振荡)
600488, 05.15, 05.47, 天药股份, (* 振荡)
600490, 07.67, 08.15, 鹏欣资源, (* 振荡)
600495, 06.64, 07.06, 晋西车轴, (* 振荡)
600496, 04.34, 04.60, 精工钢构, (* 振荡)
600499, 08.89, 09.45, 科达洁能, (* 振荡)
600501, 13.89, 14.75, 航天晨光, (* 振荡)
600503, 06.87, 07.29, 华丽家族, (* 振荡)
600505, 08.14, 08.64, 西昌电力, (* 振荡)
600509, 07.62, 08.10, 天富能源, (* 振荡)
600510, 07.42, 07.88, 黑牡丹, (* 振荡)
600513, 09.85, 10.45, 联环药业, (* 振荡)
600517, 06.81, 07.23, 置信电气, (* 振荡)
600526, 09.15, 09.71, 菲达环保, (* 振荡)
600527, 04.90, 05.20, 江南高纤, (* 振荡)
600530, 05.65, 05.99, 交大昂立, (* 振荡)
600532, 11.79, 12.51, 宏达矿业, (* 振荡)
600535, 36.68, 38.94, 天士力, (* 振荡)
600536, 16.39, 17.41, 中国软件, (* 振荡)
600537, 04.54, 04.82, 亿晶光电, (* 振荡)
600538, 05.71, 06.07, 国发股份, (* 振荡)
600551, 14.26, 15.14, 时代出版, (* 振荡)
600552, 07.74, 08.22, 凯盛科技, (* 振荡)
600555, 04.63, 04.91, 海航创新, (* 振荡)
600557, 15.30, 16.24, 康缘药业, (* 振荡)
600560, 11.06, 11.74, 金自天正, (* 振荡)
600561, 08.89, 09.45, 江西长运, (* 振荡)
600565, 04.91, 05.21, 迪马股份, (* 振荡)
600570, 40.53, 43.03, 恒生电子, (* 振荡)
600571, 12.70, 13.48, 信雅达, (* 振荡)
600572, 06.52, 06.92, 康恩贝, (* 振荡)
600576, 09.95, 10.57, 万家文化, (* 振荡)
600578, 04.14, 04.40, 京能电力, (* 振荡)
600580, 06.85, 07.27, 卧龙电气, (* 振荡)
600582, 04.55, 04.83, 天地科技, (* 振荡)
600583, 06.00, 06.38, 海油工程, (* 振荡)
600587, 17.63, 18.73, 新华医疗, (* 振荡)
600588, 16.84, 17.88, 用友网络, (* 振荡)
600589, 07.02, 07.46, 广东榕泰, (* 振荡)
600592, 09.78, 10.38, 龙溪股份, (* 振荡)
600593, 22.55, 23.95, 大连圣亚, (* 振荡)
600594, 13.35, 14.17, 益佰制药, (* 振荡)
600595, 06.91, 07.33, 中孚实业, (* 振荡)
600597, 12.00, 12.74, 光明乳业, (* 振荡)
600598, 10.84, 11.52, 北大荒, (* 振荡)
600600, 30.91, 32.83, 青岛啤酒, (* 振荡)
600601, 03.60, 03.82, 方正科技, (* 振荡)
600602, 07.68, 08.16, 云赛智联, (* 振荡)
600604, 09.77, 10.37, 市北高新, (* 振荡)
600606, 07.15, 07.59, 绿地控股, (* 振荡)
600610, 07.18, 07.62, 中毅达, (* 振荡)
600611, 05.18, 05.50, 大众交通, (* 振荡)
600613, 09.73, 10.33, 神奇制药, (* 振荡)
600616, 10.47, 11.11, 金枫酒业, (* 振荡)
600617, 08.55, 09.07, 国新能源, (* 振荡)
600619, 09.64, 10.24, 海立股份, (* 振荡)
600623, 10.96, 11.64, 华谊集团, (* 振荡)
600624, 06.96, 07.40, 复旦复华, (* 振荡)
600626, 08.63, 09.17, 申达股份, (* 振荡)
600630, 10.55, 11.21, 龙头股份, (* 振荡)
600635, 05.11, 05.43, 大众公用, (* 振荡)
600637, 19.91, 21.15, 东方明珠, (* 振荡)
600640, 17.32, 18.40, 号百控股, (* 振荡)
600644, 07.02, 07.46, 乐山电力, (* 振荡)
600645, 21.46, 22.78, 中源协和, (* 振荡)
600647, 22.54, 23.94, 同达创业, (* 振荡)
600648, 17.29, 18.35, 外高桥, (* 振荡)
600649, 09.70, 10.30, 城投控股, (* 振荡)
600650, 15.99, 16.97, 锦江投资, (* 振荡)
600651, 08.29, 08.81, 飞乐音响, (* 振荡)
600652, 09.26, 09.84, 游久游戏, (* 振荡)
600653, 03.16, 03.36, 申华控股, (* 振荡)
600661, 18.81, 19.97, 新南洋, (* 振荡)
600662, 07.31, 07.77, 强生控股, (* 振荡)
600665, 04.57, 04.85, 天地源, (* 振荡)
600676, 06.98, 07.42, 交运股份, (* 振荡)
600677, 14.63, 15.53, 航天通信, (* 振荡)
600685, 25.51, 27.09, 中船防务, (* 振荡)
600686, 12.40, 13.16, 金龙汽车, (* 振荡)
600691, 03.07, 03.25, 阳煤化工, (* 振荡)
600695, 06.32, 06.72, 绿庭投资, (* 振荡)
600704, 07.00, 07.44, 物产中大, (* 振荡)
600705, 05.53, 05.87, 中航资本, (* 振荡)
600707, 08.02, 08.52, 彩虹股份, (* 振荡)
600708, 06.79, 07.21, DR光明地, (* 振荡)
600713, 06.59, 06.99, 南京医药, (* 振荡)
600716, 04.87, 05.17, 凤凰股份, (* 振荡)
600718, 14.43, 15.33, 东软集团, (* 振荡)
600724, 04.50, 04.78, 宁波富达, (* 振荡)
600726, 04.19, 04.45, 华电能源, (* 振荡)
600728, 08.41, 08.93, 佳都科技, (* 振荡)
600730, 07.60, 08.06, 中国高科, (* 振荡)
600731, 07.87, 08.35, 湖南海利, (* 振荡)
600737, 08.73, 09.27, 中粮糖业, (* 振荡)
600739, 17.37, 18.45, 辽宁成大, (* 振荡)
600744, 04.85, 05.15, 华银电力, (* 振荡)
600748, 06.63, 07.03, 上实发展, (* 振荡)
600751, 06.33, 06.73, 天海投资, (* 振荡)
600756, 17.82, 18.92, 浪潮软件, (* 振荡)
600757, 06.95, 07.37, 长江传媒, (* 振荡)
600758, 09.70, 10.30, 红阳能源, (* 振荡)
600759, 04.61, 04.89, 洲际油气, (* 振荡)
600763, 22.11, 23.47, 通策医疗, (* 振荡)
600765, 14.47, 15.37, 中航重机, (* 振荡)
600766, 12.42, 13.18, 园城黄金, (* 振荡)
600770, 07.05, 07.49, 综艺股份, (* 振荡)
600773, 11.66, 12.38, 西藏城投, (* 振荡)
600775, 09.82, 10.42, 南京熊猫, (* 振荡)
600776, 06.34, 06.74, 东方通信, (* 振荡)
600778, 06.92, 07.34, 友好集团, (* 振荡)
600780, 05.69, 06.05, 通宝能源, (* 振荡)
600783, 14.77, 15.69, 鲁信创投, (* 振荡)
600784, 06.45, 06.85, 鲁银投资, (* 振荡)
600787, 08.57, 09.09, 中储股份, (* 振荡)
600789, 08.44, 08.96, 鲁抗医药, (* 振荡)
600790, 06.41, 06.81, 轻纺城, (* 振荡)
600792, 05.32, 05.64, 云煤能源, (* 振荡)
600794, 03.87, 04.11, 保税科技, (* 振荡)
600796, 08.31, 08.83, 钱江生化, (* 振荡)
600800, 06.90, 07.32, 天津磁卡, (* 振荡)
600803, 13.94, 14.80, 新奥股份, (* 振荡)
600804, 15.68, 16.64, 鹏博士, (* 振荡)
600805, 07.16, 07.60, XD悦达投, (* 振荡)
600807, 09.52, 10.10, 天业股份, (* 振荡)
600811, 04.87, 05.17, 东方集团, (* 振荡)
600812, 05.78, 06.14, 华北制药, (* 振荡)
600818, 20.85, 22.13, 中路股份, (* 振荡)
600819, 06.68, 07.10, 耀皮玻璃, (* 振荡)
600820, 08.98, 09.54, 隧道股份, (* 振荡)
600822, 12.15, 12.91, 上海物贸, (* 振荡)
600824, 05.33, 05.67, 益民集团, (* 振荡)
600825, 07.06, 07.50, 新华传媒, (* 振荡)
600826, 15.80, 16.78, 兰生股份, (* 振荡)
600830, 08.72, 09.26, 香溢融通, (* 振荡)
600831, 09.52, 10.10, 广电网络, (* 振荡)
600834, 11.15, 11.83, 申通地铁, (* 振荡)
600835, 18.94, 20.12, 上海机电, (* 振荡)
600836, 06.20, 06.58, 界龙实业, (* 振荡)
600839, 03.51, 03.73, 四川长虹, (* 振荡)
600845, 15.60, 16.56, 宝信软件, (* 振荡)
600850, 18.74, 19.90, 华东电脑, (* 振荡)
600855, 19.12, 20.30, 航天长峰, (* 振荡)
600857, 12.27, 13.03, 宁波中百, (* 振荡)
600858, 07.94, 08.44, 银座股份, (* 振荡)
600862, 11.59, 12.31, 中航高科, (* 振荡)
600863, 03.01, 03.19, 内蒙华电, (* 振荡)
600864, 08.33, 08.85, 哈投股份, (* 振荡)
600865, 09.75, 10.35, 百大集团, (* 振荡)
600869, 06.54, 06.94, 智慧能源, (* 振荡)
600871, 03.10, 03.30, 石化油服, (* 振荡)
600873, 05.66, 06.02, 梅花生物, (* 振荡)
600875, 09.79, 10.39, 东方电气, (* 振荡)
600880, 05.98, 06.36, 博瑞传播, (* 振荡)
600881, 05.11, 05.43, 亚泰集团, (* 振荡)
600883, 10.77, 11.43, 博闻科技, (* 振荡)
600891, 08.36, 08.88, 秋林集团, (* 振荡)
600893, 27.79, 29.51, 航发动力, (* 振荡)
600894, 11.10, 11.78, 广日股份, (* 振荡)
600896, 07.73, 08.21, 览海投资, (* 振荡)
600960, 06.97, 07.41, 渤海活塞, (* 振荡)
600961, 09.86, 10.46, 株冶集团, (* 振荡)
600969, 13.38, 14.20, 郴电国际, (* 振荡)
600976, 23.70, 25.16, 健民集团, (* 振荡)
600978, 09.41, 09.99, 宜华生活, (* 振荡)
600979, 05.45, 05.79, 广安爱众, (* 振荡)
600981, 06.60, 07.00, 汇鸿集团, (* 振荡)
600982, 04.74, 05.04, 宁波热电, (* 振荡)
600983, 08.92, 09.48, 惠而浦, (* 振荡)
600984, 06.98, 07.42, 建设机械, (* 振荡)
600986, 11.90, 12.64, 科达股份, (* 振荡)
600990, 56.23, 59.71, 四创电子, (* 振荡)
600999, 17.04, 18.10, 招商证券, (* 振荡)
601002, 08.68, 09.22, 晋亿实业, (* 振荡)
601007, 10.27, 10.91, 金陵饭店, (* 振荡)
601008, 06.04, 06.42, 连云港, (* 振荡)
601010, 04.08, 04.34, 文峰股份, (* 振荡)
601028, 08.15, 08.65, 玉龙股份, (* 振荡)
601038, 08.06, 08.56, 一拖股份, (* 振荡)
601099, 03.99, 04.23, 太平洋, (* 振荡)
601118, 05.99, 06.37, 海南橡胶, (* 振荡)
601126, 08.03, 08.53, 四方股份, (* 振荡)
601177, 08.15, 08.65, 杭齿前进, (* 振荡)
601179, 05.45, 05.79, 中国西电, (* 振荡)
